"Date";"Type";"Dead";"Injured";"Location";"Details";"Perpetrator";"Conflict";"Month";"Year"
"28";"Bombing";"1";"4";"Baghdad, Iraq";"A bomb kills one and another four were injured.[158]";"Islamic State";"Iraqi Civil War";"January";"2017"
"28";"Suicide bombing";"2 (+1)";"2";"Fallujah, Iraq";"A suicide bombing kills at least two police officers and another two were injured.[159]";"Islamic State";"Iraqi Civil War";"January";"2017"
"29";"Shooting";"7";"Unknown";"Borno State, Nigeria";"Boko Haram attacked a convoy of motorists along a recently secured highway, killing at least seven people and injuring many others.[160]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"29";"Shooting";"1";"0";"Manama, Bahrain";"A police officer in Bahrain was shot dead in an attack claimed by a Shi'ite militant group.[161]";"Islamists";"";"January";"2017"
"29";"Stabbing";"1";"0";"Dhaka, Bangladesh";"A 72-year-old woman was killed by Islamists.[162]";"Lone wolf";"Terrorism in Bangladesh";"January";"2017"
"29";"Shooting, raid";"4 (+20)";"7";"Sinai Peninsula, Egypt";"At least four troops and two dozens militants were killed in Egypt’s Sinai Peninsula. Army forces killed 20 militants during a raid in northern and central Sinai. It was reported that seven militants were injured and 36 others detained.[163]";"Islamic State";"Sinai Insurgency";"January";"2017"
"29";"Bombing";"2";"3";"Al-Barka, Philippines";"Two children were killed and three others were injured when a bomb went off in Al-Barka.[164]";"Abu Sayyaf";"Moro Conflict";"January";"2017"
"29";"Shooting";"0 (+3)";"0";"Khasavyurt, Russia";"At least three suspected militants are killed by Russian security forces during a firefight in Khasavyurt, Dagestan.[165]";"Islamic State (suspected)";"Insurgency in the North Caucasus";"January";"2017"
"29";"Executions, kidnapping";"3";"0";"Qandala, Somalia";"Three soldiers were killed and nine civilians were injured in an Islamic State attack.[157]";"Islamic State";"War in Somalia";"January";"2017"
"29";"Shooting";"6";"17";"Quebec City, Canada";"Quebec City mosque shooting: At least six people were killed and 17 others injured when a gunman opened fire at a mosque. Prime Minister Justin Trudeau and Premier Philippe Couillard called the shooting a terrorist attack,[166][167] but the suspect was not charged with terrorism.[168]";"Alexandre Bissonnette (suspected)";"Terrorism in Canada";"January";"2017"
"30";"Bombing";"1";"4";"Baghdad, Iraq";"An explosion killed one person and wounded four near a market in southern Baghdad.[169]";"Islamic State (suspected)";"Iraqi Civil War";"January";"2017"
"30";"Shooting";"0";"2";"Madougou, Mali";"Two civilians were injured in a terrorist attack.[170]";"Ansar Dine (suspected)";"Insurgency in the Maghreb";"January";"2017"
"30";"Attack";"15";"Unknown";"Madagali, Nigeria";"Fifteen people were killed by Boko Haram militants.[171]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"30";"Shooting";"2";"Unknown";"Isabela, Philippines";"Two soldiers were killed while several others were injured in an ambush allegedly perpetrated by members of the New People's Army (NPA).[172]";"New People's Army";"CPP–NPA–NDF rebellion";"January";"2017"
"30";"Attack";"1";"3";"Fotokol, Cameroon";"A man was killed and three others injured in Cameroon following an attack by Boko Haram.[173]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"30";"Bombing";"3";"0";"Mosul, Iraq";"An explosion left at least three children dead.[174]";"Islamic State (suspected)";"Iraqi Civil War";"January";"2017"
"30";"Bombing";"0";"7";"Mahaday, Somalia";"Four civilians and three soldiers were injured in a bomb attack.[175]";"Al-Shabaab";"Somali Civil War";"January";"2017"
"30";"Shooting";"2 (+3)";"0";"Shalinsky District, Russia";"At least two police officers and three suspected militants were killed during a gunfight in Shali, Chechnya.[176]";"";"Insurgency in the North Caucasus";"January";"2017"
"31";"Shooting";"3";"Unknown";"Juba and Nimule, South Sudan";"At least three people were reported killed and several others wounded when unknown gunmen opened fire on a car carrying passengers along the Juba-Nimule road.[177]";"Nuer White Army (suspected)";"South Sudanese Civil War";"January";"2017"
"31";"Shooting";"1";"2";"Norte de Santander, Colombia";"At least one soldier was shot dead and two others were wounded in an ambush.[178]";"National Liberation Army";"Colombian Conflict";"January";"2017"
"31";"Bombing";"0";"7";"Aden, Yemen";"Islamic State attempted to assassinate the Deputy Security Chief of Aden. They detonated a bomb. Seven people were injured.[175]";"Islamic State";"Yemeni Civil War";"January";"2017"
"31";"Suicide bombing";"1 (+1)";"Unknown";"Maiduguri, Nigeria";"A suicide bomber stormed the Dalori quarters mosque, during the morning prayers, killing one of their members.[179]";"Boko Haram";"Boko Haram insurgency";"January";"2017"
"31";"Shooting";"1";"0";"Denver, United States";"A Denver transit officer was killed by a mentally ill Army Veteran who had recently converted to Islam.[180]";"Lone wolf";"Terrorism in the United States";"January";"2017"
"31";"Attempted attack";"0 (+4)";"0 (+1)";"Azerbaijan";"Four alleged extremists belonging to an unspecified religious extremist group were killed in a shootout with the country's security forces.[181]";"Unknown";"Terrorism in Azerbaijan";"January";"2017"
"31";"Bombing";"0";"8";"Peshawar, Pakistan";"A roadside blast targeting a vehicle of the security forces left at-least eight people injured including three security personnel and five passengers of a public transport.[182]";"Lashkar-e-Jhangvi";"";"January";"2017"
